model,time_utc,elfin_x_gsm_re,elfin_y_gsm_re,elfin_z_gsm_re,elfin_r_re,elfin_b_tot_nt,field_line_type,fp_north_x_gsm_re,fp_north_y_gsm_re,fp_north_z_gsm_re,fp_north_lat_deg,fp_north_lon_deg,fp_north_alt_km,fp_south_x_gsm_re,fp_south_y_gsm_re,fp_south_z_gsm_re,fp_south_lat_deg,fp_south_lon_deg,fp_south_alt_km,field_line_len_re,flux_tube_vol_re_nt,b_normal_north_nt,b_normal_south_nt,min_b_tot_nt
argus,2022-09-04T04:01:02Z,0.698601429611,-0.387613808860,0.672513196754,1.04429996748,50753.0454967,closed_100km,0.673086354655,-0.372261331309,0.662162048755,48.1361208039,88.6085575546,99.9998627980,0.695658055726,-0.346320751625,-0.654192648213,-32.9299942279,93.9684079603,99.9998845649,3.24160665378,0.000397875807852,-52320.8606887,49468.2358052,4239.01180787
argus,2022-09-04T04:01:03Z,0.697895432005,-0.387261748230,0.673444917180,1.04429773155,50772.4117265,closed_100km,0.672411073073,-0.371923304002,0.663031747173,48.2005840540,88.5967574450,99.9998628655,0.695087735703,-0.345879077040,-0.655026882933,-32.9918726891,93.9763925927,99.9998843411,3.25466336399,0.000401936399547,-52359.5730228,49503.8510076,4207.90661446
argus,2022-09-04T04:01:04Z,0.697188529606,-0.386909188489,0.674375678235,1.04429551438,50791.6920287,closed_100km,0.671734842948,-0.371584754504,0.663900700085,48.2650542917,88.5849359424,99.9998629344,0.694514737732,-0.345435754245,-0.655862946265,-33.0539421054,93.9844212833,99.9998841175,3.26777938352,0.000406045945690,-52398.1293632,49539.4813684,4176.38606736
argus,2022-09-04T04:01:05Z,0.696480673492,-0.386556070430,0.675305565415,1.04429331647,50810.8881732,closed_100km,0.671057758230,-0.371245694049,0.664768806296,48.3295241466,88.5730964731,99.9998630047,0.693942376185,-0.344992682343,-0.656696348328,-33.1158699115,93.9924671693,99.9998838952,3.28095403737,0.000410205442900,-52436.2740841,49574.9396422,4145.44237675
argus,2022-09-04T04:01:06Z,0.695771854054,-0.386202391475,0.676234502711,1.04429108142,50830.0083797,closed_100km,0.670379847808,-0.370906142965,0.665636025595,48.3939906818,88.5612388298,99.9998630764,0.693368194038,-0.344548416996,-0.657530428796,-33.1779037763,94.0005526284,99.9998836734,3.29418844001,0.000414415369923,-52474.5086726,49610.3659282,4114.48435081
argus,2022-09-04T04:01:07Z,0.695062128351,-0.385848179524,0.677162559227,1.04428890233,50849.0375950,closed_100km,0.669700957389,-0.370566029474,0.666502551854,48.4584684683,88.5493608932,99.9998631494,0.692793507604,-0.344103746412,-0.658363391790,-33.2399106132,94.0086649372,99.9998834526,3.30749604773,0.000418685656474,-52512.5898845,49645.6853432,4083.71131921
argus,2022-09-04T04:01:08Z,0.694351439324,-0.385493406739,0.678089665821,1.04428668613,50867.9906504,closed_100km,0.669021181951,-0.370225377467,0.667368276193,48.5229495225,88.5374652517,99.9998632238,0.692218058574,-0.343658518449,-0.659195587846,-33.3019164975,94.0168065618,99.9998832327,3.32085029421,0.000422999030271,-52550.5130549,49680.9129135,4053.11599298
argus,2022-09-04T04:01:09Z,0.693639845507,-0.385138135000,0.679015812952,1.04428448832,50886.8572978,closed_100km,0.668340526114,-0.369884243162,0.668233162734,48.5874311208,88.5255480093,99.9998632996,0.691641821937,-0.343212763190,-0.660027027260,-33.3639223331,94.0249750699,99.9998830137,3.33425023347,0.000427355158562,-52588.2761848,49716.0489063,4022.69951981
argus,2022-09-04T04:01:10Z,0.692927286894,-0.384782268508,0.679941088768,1.04428229099,50905.6427612,closed_100km,0.667659048172,-0.369542595729,0.669097170440,48.6519104109,88.5136139677,99.9998633767,0.691063882899,-0.342765877423,-0.660858971500,-33.4260221069,94.0331829856,99.9998827952,3.34773110028,0.000431777452828,-52625.8779950,49751.1466956,3992.71131827
argus,2022-09-04T04:01:11Z,0.692213787126,-0.384425914447,0.680865409296,1.04428009478,50924.3445550,closed_100km,0.666976560724,-0.369200438735,0.669960482847,48.7164010290,88.5016540637,99.9998634552,0.690486207360,-0.342319113792,-0.661688728944,-33.4880155189,94.0414064230,99.9998825781,3.36126178942,0.000436247425262,-52663.3258321,49786.0939735,3962.38914363
argus,2022-09-04T04:01:12Z,0.691499370011,-0.384068990955,0.681788851604,1.04427793557,50942.9583721,closed_100km,0.666293170557,-0.368857698010,0.670823033924,48.7808984298,88.4896784575,99.9998635351,0.689907716454,-0.341871705073,-0.662517818848,-33.5500155823,94.0496635761,99.9998823617,3.37487415349,0.000440785903372,-52700.6178256,49820.9556982,3932.49238460
argus,2022-09-04T04:01:13Z,0.690784027416,-0.383711529448,0.682711261042,1.04427571853,50961.4974590,closed_100km,0.665608942042,-0.368514481947,0.671684700548,48.8453932680,88.4776822834,99.9998636163,0.689328473257,-0.341423778682,-0.663346109959,-33.6120127147,94.0579483858,99.9998821463,3.38851782007,0.000445359018642,-52737.7479798,49855.7257246,3902.76890214
argus,2022-09-04T04:01:14Z,0.690067742193,-0.383353546481,0.683632793780,1.04427354038,50979.9477070,closed_100km,0.664924667574,-0.368171194436,0.672544484930,48.9098104152,88.4656734261,99.9998636988,0.688745683128,-0.340973736326,-0.664177298044,-33.6742834903,94.0662839894,99.9998819309,3.40224385391,0.000450001452452,-52774.6728038,49890.5557679,3873.17360165
argus,2022-09-04T04:01:15Z,0.689350530015,-0.382994991577,0.684553372252,1.04427134226,50998.3181498,closed_100km,0.664238644908,-0.367826938303,0.673404548916,48.9743128988,88.4536367489,99.9998637828,0.688164697507,-0.340524610344,-0.665004311642,-33.7362991407,94.0746281772,99.9998817172,3.41602336890,0.000454696285392,-52811.4870932,49925.1566626,3843.82545605
argus,2022-09-04T04:01:16Z,0.688632375211,-0.382635915274,0.685473073987,1.04426918321,51016.5995048,closed_100km,0.663551693590,-0.367482143262,0.674263850780,49.0388223558,88.4415795316,99.9998638681,0.687583205278,-0.340075113374,-0.665830198361,-33.7982875192,94.0829979198,99.9998815046,3.42987001658,0.000459451731732,-52848.1451400,49959.6534628,3814.43991247
argus,2022-09-04T04:01:17Z,0.687913294928,-0.382276301084,0.686391742777,1.04426696599,51034.8058184,closed_100km,0.662863903856,-0.367136872996,0.675122267376,49.1033295402,88.4295013044,99.9998639547,0.687001425510,-0.339625369127,-0.666654673324,-33.8602272479,94.0913915877,99.9998812930,3.44377853486,0.000464265632440,-52884.6414893,49994.0350272,3785.54687935
argus,2022-09-04T04:01:18Z,0.687193272019,-0.381916165557,0.687309534793,1.04426478790,51052.9228342,closed_100km,0.662174369959,-0.366790658562,0.675980933032,49.1679203842,88.4173932748,99.9998640429,0.686418939272,-0.339175117548,-0.667478300034,-33.9221605505,94.0998140128,99.9998810824,3.45775161208,0.000469139452972,-52921.0251292,50028.3250202,3756.38243799
argus,2022-09-04T04:01:19Z,0.686472322157,-0.381555458218,0.688226372468,1.04426258984,51070.9596538,closed_100km,0.661484755189,-0.366444332855,0.676837777176,49.2324384172,88.4052733003,99.9998641323,0.685835763383,-0.338724366905,-0.668301057453,-33.9840858996,94.1082652423,99.9998808727,3.47178799338,0.000474073748384,-52957.2068651,50062.5229832,3727.80396472
argus,2022-09-04T04:01:20Z,0.685750466037,-0.381194218280,0.689142329119,1.04426044812,51088.9040328,closed_100km,0.660794232757,-0.366097449325,0.677693846840,49.2969629552,88.3931347019,99.9998642230,0.685251828678,-0.338273074570,-0.669123037812,-34.0460102806,94.1167461474,99.9998806640,3.48590466507,0.000479081233677,-52993.2321772,50096.6330716,3698.98622883
argus,2022-09-04T04:01:21Z,0.685027695522,-0.380832477172,0.690057250100,1.04425826677,51106.7695127,closed_100km,0.660102865049,-0.365750126648,0.678549017525,49.3614844444,88.3809717183,99.9998643151,0.684667149146,-0.337821314198,-0.669944189780,-34.1079299969,94.1252526271,99.9998804562,3.50005393098,0.000484127346019,-53029.0950562,50130.6527397,3670.63626664
argus,2022-09-04T04:01:22Z,0.684303971300,-0.380470178262,0.690971296885,1.04425610594,51124.5488022,closed_100km,0.659410572651,-0.365402243812,0.679403430609,49.4260138952,88.3687892558,99.9998644086,0.684081603446,-0.337368974652,-0.670764692074,-34.1698585177,94.1337883989,99.9998802493,3.51428464043,0.000489248539057,-53064.8022508,50164.5900893,3642.24537078
argus,2022-09-04T04:01:23Z,0.683579331212,-0.380107344253,0.691884386601,1.04425394404,51142.2439660,closed_100km,0.658720431161,-0.365055403655,0.680253271983,49.4902612531,88.3566162441,99.9998645030,0.683495187254,-0.336916028446,-0.671584561737,-34.2317971900,94.1423551705,99.9998800433,3.52858050042,0.000494434643282,-53100.1919514,50198.4464513,3614.12978865
argus,2022-09-04T04:01:24Z,0.682853765647,-0.379743972586,0.692796443242,1.04425172336,51159.8635828,closed_100km,0.658026431133,-0.364706543496,0.681105964036,49.5547908188,88.3443908765,99.9998645991,0.682915531916,-0.336466883464,-0.672393902632,-34.2929988237,94.1508861380,99.9998798407,3.54293519175,0.000499683348585,-53135.5790957,50231.8236832,3586.14982530
argus,2022-09-04T04:01:25Z,0.682127267069,-0.379380082387,0.693707698970,1.04424959995,51177.3844651,closed_100km,0.657331464409,-0.364357118722,0.681957939601,49.6193317325,88.3321440312,99.9998646966,0.682319230877,-0.336008137096,-0.673223003491,-34.3557509483,94.1595793585,99.9998796340,3.55736894997,0.000504999724639,-53170.8122425,50265.9401358,3558.27711659
argus,2022-09-04T04:01:26Z,0.681399879382,-0.379015643272,0.694617917372,1.04424743457,51194.8267673,closed_100km,0.656635681489,-0.364007193817,0.682809019628,49.6838704842,88.3198780388,99.9998647954,0.681738926885,-0.335558444063,-0.674029688081,-34.4168668337,94.1681608675,99.9998794335,3.57185809479,0.000510382319528,-53205.8839849,50299.1021404,3530.68797271
argus,2022-09-04T04:01:27Z,0.680671539464,-0.378650680508,0.695527182845,1.04424525116,51212.1874815,closed_100km,0.655940009096,-0.363657298437,0.683658040973,49.7483181907,88.3075982095,99.9998648954,0.681147427950,-0.335102302627,-0.674849023927,-34.4789978097,94.1768569922,99.9998792307,3.58641987816,0.000515832836835,-53240.7453362,50332.7164949,3503.06970211
argus,2022-09-04T04:01:28Z,0.679942283682,-0.378285182804,0.696435491159,1.04424306654,51229.4636596,closed_100km,0.655242461789,-0.363306390920,0.684507449114,49.8128616662,88.2952860434,99.9998649969,0.680554619496,-0.334645344422,-0.675668255483,-34.5411798527,94.1855858956,99.9998790287,3.60104980826,0.000521352105869,-53275.4989103,50366.2717248,3475.85694430
argus,2022-09-04T04:01:29Z,0.679212121645,-0.377919152779,0.697342918283,1.04424093863,51246.6464849,closed_100km,0.654544006466,-0.362954925781,0.685356078833,49.8774122201,88.2829542206,99.9998650998,0.679965630967,-0.334190468246,-0.676480830935,-34.6029159811,94.1943062846,99.9998788291,3.61574558712,0.000526941385828,-53310.0962146,50399.5074106,3448.49744828
argus,2022-09-04T04:01:30Z,0.678481034134,-0.377552585291,0.698249312221,1.04423875161,51263.7533340,closed_100km,0.653844713684,-0.362602979626,0.686203822411,49.9419616087,88.2706003875,99.9998652040,0.679370966561,-0.333732294377,-0.677298888901,-34.6651270214,94.2030957248,99.9998786289,3.63051150654,0.000532601146464,-53344.5324791,50432.9073215,3421.64669731
argus,2022-09-04T04:01:31Z,0.677749040370,-0.377185485545,0.699154824933,1.04423662139,51280.7666385,closed_100km,0.653143515258,-0.362249994531,0.687051980971,50.0066097133,88.2582142565,99.9998653096,0.678774714180,-0.333273130813,-0.678117194207,-34.7274163648,94.2119215631,99.9998784294,3.64534800536,0.000538333162756,-53378.8614657,50466.2629859,3394.55486949
argus,2022-09-04T04:01:32Z,0.677016121134,-0.376817848402,0.700059304420,1.04423443194,51297.7038365,closed_100km,0.652442481314,-0.361897048372,0.687898031580,50.0711632158,88.2458156433,99.9998654165,0.678183555303,-0.332816816678,-0.678927236741,-34.7891367298,94.2207256601,99.9998782328,3.66024846715,0.000544137477854,-53412.9789601,50499.2370059,3368.02303306
argus,2022-09-04T04:01:33Z,0.676282295644,-0.376449679063,0.700962902645,1.04423229942,51314.5472979,closed_100km,0.651740539113,-0.361543544626,0.688743302158,50.1357240623,88.2333969001,99.9998655246,0.677585085305,-0.332356257691,-0.679744801155,-34.8514888949,94.2296141623,99.9998780351,3.67522279667,0.000550015988388,-53446.9402852,50532.4557972,3341.23521996
argus,2022-09-04T04:01:34Z,0.675547555767,-0.376081008979,0.701865464964,1.04423012613,51331.3110192,closed_100km,0.651037753684,-0.361189591934,0.689587674452,50.2002830791,88.2209530347,99.9998656341,0.676992193544,-0.331898848324,-0.680553506620,-34.9132258312,94.2384753389,99.9998778403,3.69026243102,0.000555969119888,-53480.7400085,50565.2707132,3314.97483082
argus,2022-09-04T04:01:35Z,0.674811909638,-0.375711806761,0.702767145983,1.04422800987,51347.9808198,closed_100km,0.650331085776,-0.360833573581,0.690434832114,50.2651241403,88.2084568801,99.9998657455,0.676394318591,-0.331438523789,-0.681366756899,-34.9753687586,94.2474014415,99.9998776453,3.70537723443,0.000561998757860,-53514.5282837,50598.2125266,3288.53290364
argus,2022-09-04T04:01:36Z,0.674075336564,-0.375342033272,0.703667872339,1.04422587397,51364.5689113,closed_100km,0.649626528952,-0.360478564380,0.691277561067,50.3296921255,88.1959699371,99.9998658576,0.675796547862,-0.330978165520,-0.682178118980,-35.0374274492,94.2563506832,99.9998774515,3.72056112450,0.000568105852237,-53548.0116645,50631.0276749,3262.54836599
argus,2022-09-04T04:01:37Z,0.673337896554,-0.374971784402,0.704567555877,1.04422373217,51381.0707818,closed_100km,0.648921152303,-0.360123082835,0.692119381449,50.3942578385,88.1834603557,99.9998659711,0.675204683753,-0.330521136726,-0.682980281691,-35.0988427302,94.2652701240,99.9998772607,3.73581033784,0.000574290206698,-53581.3335169,50663.4289201,3236.44207485
argus,2022-09-04T04:01:38Z,0.672599493234,-0.374600975648,0.705466288928,1.04422155411,51397.4936228,closed_100km,0.648214881438,-0.359767093294,0.692960380890,50.4588281195,88.1709270576,99.9998660859,0.674605935341,-0.330060163759,-0.683789329545,-35.1608440011,94.2742677266,99.9998770691,3.75113529494,0.000580554487480,-53614.4974219,50696.0485111,3210.74311740
argus,2022-09-04T04:01:39Z,0.671860194747,-0.374229671471,0.706364137964,1.04421945189,51413.8186759,closed_100km,0.647514236934,-0.359413910202,0.693792806798,50.5228036673,88.1584398961,99.9998662009,0.674006615842,-0.329598788395,-0.684597340792,-35.2228260071,94.2832934520,99.9998768785,3.76652957168,0.000586899675078,-53647.1934792,50728.5760154,3184.95728502
argus,2022-09-04T04:01:40Z,0.671120007158,-0.373857818840,0.707260949414,1.04421730654,51430.0643237,closed_100km,0.646806176739,-0.359056887015,0.694632190364,50.5873848072,88.1458602000,99.9998663183,0.673412411060,-0.329140252032,-0.685397218358,-35.2842444668,94.2922985671,99.9998766907,3.78199546005,0.000593326287933,-53680.0439670,50760.7346315,3159.54862800
argus,2022-09-04T04:01:41Z,0.670378903711,-0.373485431687,0.708156803464,1.04421516007,51446.2244115,closed_100km,0.646097241984,-0.358699353025,0.695470734668,50.6519694284,88.1332575677,99.9998664371,0.672812172847,-0.328678253338,-0.686202871856,-35.3461656995,94.3013753894,99.9998765023,3.79753749287,0.000599836228928,-53712.7360195,50793.0677622,3134.07636866
argus,2022-09-04T04:01:42Z,0.669636884405,-0.373112510042,0.709051700096,1.04421301252,51462.2988580,closed_100km,0.645387436717,-0.358341287888,0.696308445978,50.7165581686,88.1206335857,99.9998665571,0.672211373615,-0.328215854889,-0.687007483087,-35.4080672355,94.3104807364,99.9998763150,3.81315222691,0.000606430084852,-53745.2701319,50825.3098025,3108.96295187
argus,2022-09-04T04:01:43Z,0.668893960325,-0.372739090526,0.709945636650,1.04421088232,51478.2841164,closed_100km,0.644676752019,-0.357982742134,0.697145306267,50.7811495886,88.1079839320,99.9998666785,0.671610002187,-0.327753132048,-0.687811028599,-35.4699474089,94.3196096226,99.9998761287,3.82884087497,0.000613109639089,-53777.6451716,50857.4590909,3083.79301419
argus,2022-09-04T04:01:44Z,0.668150167837,-0.372365161849,0.710838608895,1.04420878584,51494.1773493,closed_100km,0.643970347142,-0.357626313133,0.697975263637,50.8452734607,88.0953663265,99.9998668003,0.671008074399,-0.327290029871,-0.688613520608,-35.5318070747,94.3287660639,99.9998759436,3.84460075145,0.000619875828158,-53809.6239989,50889.5173566,3058.98097999
argus,2022-09-04T04:01:45Z,0.667405448410,-0.371990662191,0.711730626307,1.04420667004,51509.9881816,closed_100km,0.643257933370,-0.357266743621,0.698810439112,50.9098715551,88.0826711738,99.9998669242,0.670405564140,-0.326826514709,-0.689415001677,-35.5936494978,94.3379515798,99.9998757595,3.86043822393,0.000626730295738,-53841.6833304,50921.4868827,3034.10439173
argus,2022-09-04T04:01:46Z,0.666659814600,-0.371615662186,0.712621607596,1.04420451273,51525.7186071,closed_100km,0.642544682376,-0.356906695072,0.699644723152,50.9744695141,88.0699519001,99.9998670495,0.669802465122,-0.326362671790,-0.690215438992,-35.6554723024,94.3471606827,99.9998755765,3.87634997431,0.000633673840824,-53873.5823655,50953.3655268,3009.59918078
argus,2022-09-04T04:01:47Z,0.665913285626,-0.371240167010,0.713511704728,1.04420243170,51541.3505845,closed_100km,0.641830514457,-0.356546140047,0.700478202106,51.0390741219,88.0572065237,99.9998671761,0.669198688996,-0.325898412460,-0.691014960576,-35.7172853325,94.3563966725,99.9998753945,3.89233788291,0.000640708327810,-53905.3244182,50985.1591223,2985.00787711
argus,2022-09-04T04:01:48Z,0.665165867555,-0.370864123646,0.714400764127,1.04420030710,51556.9027447,closed_100km,0.641118688103,-0.356186698745,0.701307098051,51.1033906817,88.0444732874,99.9998673033,0.668594279511,-0.325433728720,-0.691813528737,-35.7790856691,94.3656613692,99.9998752136,3.90839945452,0.000647834562714,-53936.7639176,51016.8670169,2960.81326146
argus,2022-09-04T04:01:49Z,0.664417533628,-0.370487546017,0.715288865979,1.04419818164,51572.3687701,closed_100km,0.640402830353,-0.355825147428,0.702138834446,51.1679983877,88.0316811933,99.9998674325,0.667989138733,-0.324968584985,-0.692611254728,-35.8408819866,94.3749544471,99.9998750337,3.92453939967,0.000655054382460,-53968.1881011,51048.4935487,2936.50061376
argus,2022-09-04T04:01:50Z,0.663668321688,-0.370110456855,0.716175927422,1.04419603069,51587.7514603,closed_100km,0.639686157170,-0.355463098631,0.702969668007,51.2326055010,88.0188669088,99.9998675629,0.667383255096,-0.324502998401,-0.693408141721,-35.9026746276,94.3842746033,99.9998748549,3.94075531518,0.000662368582279,-53999.4520936,51080.0388225,2912.62225842
argus,2022-09-04T04:01:51Z,0.662918214585,-0.369732872649,0.717062104636,1.04419395624,51603.0354025,closed_100km,0.638968565717,-0.355100549499,0.703799692897,51.2972193532,88.0060254524,99.9998676947,0.666776482372,-0.324036888043,-0.694204366895,-35.9644773951,94.3936230765,99.9998746771,3.95704976195,0.000669779514293,-54030.5591447,51111.5099055,2888.58031647
argus,2022-09-04T04:01:52Z,0.662167218386,-0.369354740389,0.717947244043,1.04419183802,51618.2393502,closed_100km,0.638251358675,-0.354738107854,0.704627431984,51.3617243908,87.9931751678,99.9998678274,0.666168834278,-0.323570236189,-0.694999924298,-36.0262898924,94.4030014947,99.9998745003,3.97342091226,0.000677287857086,-54061.4536174,51142.9072118,2864.99163103
argus,2022-09-04T04:01:53Z,0.661415306335,-0.368976073995,0.718831425831,1.04418971906,51633.3569048,closed_100km,0.637532080482,-0.354374557897,0.705455706352,51.4263416586,87.9802863852,99.9998679617,0.665560181087,-0.323102951360,-0.695794978386,-36.0881249720,94.4124122461,99.9998743245,3.98987133093,0.000684895395349,-54092.2427707,51174.2375522,2841.24385520
argus,2022-09-04T04:01:54Z,0.660662536962,-0.368596935353,0.719714640493,1.04418765183,51648.3784344,closed_100km,0.636811941855,-0.354010531254,0.706283106968,51.4909608656,87.9673710847,99.9998680973,0.664950439397,-0.322635046745,-0.696589600030,-36.1499883782,94.4218523125,99.9998741496,4.00640073077,0.000692603593146,-54122.8727539,51205.5030035,2817.90455072
argus,2022-09-04T04:01:55Z,0.659908842130,-0.368217260077,0.720596821509,1.04418552456,51663.3225617,closed_100km,0.636090969046,-0.353645999463,0.707109624225,51.5555814546,87.9544325807,99.9998682342,0.664340286351,-0.322166916884,-0.697382964499,-36.2118160824,94.4313152621,99.9998739759,4.02300875048,0.000700413725570,-54153.3436499,51236.6722843,2794.48964834
argus,2022-09-04T04:01:56Z,0.659154267811,-0.367837039447,0.721478040635,1.04418341276,51678.1774052,closed_100km,0.635369141934,-0.353280942458,0.707935285799,51.6202057196,87.9414712649,99.9998683723,0.663729064335,-0.321698109186,-0.698175903046,-36.2736727066,94.4408120173,99.9998738032,4.03969709242,0.000708327713469,-54183.6566627,51267.7784814,2771.39512903
argus,2022-09-04T04:01:57Z,0.658398788725,-0.367456321400,0.722358299434,1.04418131849,51692.9421924,closed_100km,0.634645703069,-0.352915043366,0.708760921971,51.6848990272,87.9284733658,99.9998685118,0.663117486546,-0.321229085366,-0.698967529740,-36.3354893909,94.4503328151,99.9998736317,4.05646619444,0.000716347139259,-54213.8421889,51298.7874273,2748.31465360
argus,2022-09-04T04:01:58Z,0.657642431628,-0.367075092087,0.723237517681,1.04417919826,51707.6233318,closed_100km,0.633922182753,-0.352549045865,0.709584801137,51.7495251390,87.9154584139,99.9998686525,0.662504590660,-0.320759310281,-0.699758996804,-36.3973560743,94.4598854817,99.9998734610,4.07331522481,0.000724473052516,-54243.8359773,51329.7429399,2725.46056072
argus,2022-09-04T04:01:59Z,0.656885179373,-0.366693367985,0.724115851557,1.04417715522,51722.2051346,closed_100km,0.633197749844,-0.352182517582,0.710407878054,51.8141593654,87.9024177492,99.9998687945,0.661890110169,-0.320288632967,-0.700550618637,-36.4592975580,94.4694724872,99.9998732912,4.09024738904,0.000732708184248,-54273.6738738,51360.6570535,2702.71773726
argus,2022-09-04T04:02:00Z,0.656127064782,-0.366311082218,0.724993067271,1.04417502445,51736.7131120,closed_100km,0.632472559331,-0.351815497740,0.711229995688,51.8787895022,87.8893559882,99.9998689377,0.661276837770,-0.319818578686,-0.701339081023,-36.5210547382,94.4790732074,99.9998731230,4.10725844648,0.000741052468965,-54303.3504991,51391.4058124,2680.09961403
argus,2022-09-04T04:02:01Z,0.655368055034,-0.365928301725,0.725869398579,1.04417297099,51751.1216295,closed_100km,0.631743802844,-0.351446635076,0.712054292722,51.9436639134,87.8762355081,99.9998690827,0.660660215620,-0.319346618806,-0.702129803538,-36.5830516924,94.4887241859,99.9998729552,4.12435585880,0.000749509390512,-54332.9802776,51422.1930696,2657.69823812
